2257.5	to	to	TO	O		
2257.6	cities	city	NNS	O		

2258.1	Dan	Dan	NNP	PERSON		
2258.2	do	do	VBP	O		
2258.3	work	work	VB	O		
2258.4	for	for	IN	O		
2258.5	cities	city	NNS	O		

2259.1	Students	student	NNS	O		
2259.2	major	major	JJ	O		
2259.3	in	in	IN	O		
2259.4	Communication	communication	NN	O		

2260.1	Students	student	NNS	O		
2260.2	study	study	NN	O		
2260.3	Communication	communication	NN	O		

2261.1	these	these	DT	O		
2261.2	tribes	tribe	NNS	O		
2261.3	be	be	VB	O		
2261.4	increased	increase	VBN	O		
2261.5	in	in	IN	O		
2261.6	number	number	NN	O		

2262.1	these	these	DT	O		
2262.2	tribes	tribe	NNS	O		
2262.3	be	be	VB	O		
2262.4	larger	larger	JJR	O		
2262.5	in	in	IN	O		
2262.6	number	number	NN	O		

2263.1	the	the	DT	O		
2263.2	McCain	McCain	NNP	PERSON		
2263.3	campaign	campaign	NN	O		
2263.4	clarify	clarify	VB	O		
2263.5	the	the	DT	O		
2263.6	remarks	remark	NNS	O		

2264.1	the	the	DT	O		
2264.2	McCain	McCain	NNP	PERSON		
2264.3	campaign	campaign	NN	O		
2264.4	be	be	VB	O		
2264.5	clear	clear	JJ	O		
2264.6	about	about	IN	O		
2264.7	the	the	DT	O		
2264.8	remarks	remark	NNS	O		

2265.1	The	the	DT	O		
2265.2	tops	top	NNS	O		
2265.3	be	be	VB	O		
2265.4	hung	hang	VBN	O		
2265.5	in	in	IN	O		
2265.6	the	the	DT	O		
2265.7	cage	cage	NN	O		

2266.1	The	the	DT	O		
2266.2	tops	top	NNS	O		
2266.3	be	be	VB	O		
2266.4	hung	hang	VBN	O		
2266.5	up	up	RP	O		
2266.6	in	in	IN	O		
2266.7	the	the	DT	O		
2266.8	cage	cage	NN	O		

2267.1	all	all	DT	O		
2267.2	of	of	IN	O		
2267.3	them	they	PRP	O		
2267.4	take	take	VB	O		
2267.5	up	up	RP	O		
2267.6	a	a	DT	O		
2267.7	lot	lot	NN	O		
2267.8	of	of	IN	O		
2267.9	room	room	NN	O		

2268.1	all	all	DT	O		
2268.2	of	of	IN	O		
2268.3	them	they	PRP	O		
2268.4	occupy	occupy	VBP	O		
2268.5	a	a	DT	O		
2268.6	lot	lot	NN	O		
2268.7	of	of	IN	O		
2268.8	room	room	NN	O		

2269.1	Greenwich	Greenwich	NNP	LOCATION		
2269.2	be	be	VB	O		
2269.3	proud	proud	JJ	O		
2269.4	of	of	IN	O		
2269.5	its	its	PRP$	O		
2269.6	maritime	maritime	JJ	O		
2269.7	history	history	NN	O		

2270.1	Greenwich	Greenwich	NNP	LOCATION		
2270.2	be	be	VB	O		
2270.3	pleased	please	VBN	O		
2270.4	with	with	IN	O		
2270.5	its	its	PRP$	O		
2270.6	maritime	maritime	JJ	O		
2270.7	history	history	NN	O		

2271.1	Drew	Drew	NNP	O		
2271.2	Barrymore	Barrymore	NNP	PERSON		
2271.3	try	try	VB	O		
2271.4	to	to	TO	O		
2271.5	make	make	VB	O		
2271.6	love	love	NN	O		

2272.1	Drew	Drew	NNP	O		
2272.2	Barrymore	Barrymore	NNP	PERSON		
2272.3	look	look	VB	O		
2272.4	to	to	TO	O		
2272.5	make	make	VB	O		
2272.6	love	love	NN	O		

2273.1	the	the	DT	O		
2273.2	payroll	payroll	NN	O		
2273.3	be	be	VB	O		
2273.4	done	do	VBN	O		
2273.5	each	each	DT	SET		<TIMEX3 periodicity="P1M" quant="each" tid="t140" type="SET" value="P1M">each month</TIMEX3>
2273.6	month	month	NN	SET		<TIMEX3 periodicity="P1M" quant="each" tid="t140" type="SET" value="P1M">each month</TIMEX3>

2274.1	the	the	DT	O		
2274.2	payroll	payroll	NN	O		
2274.3	be	be	VB	O		
2274.4	done	do	VBN	O		
2274.5	in	in	IN	O		
2274.6	each	each	DT	SET		<TIMEX3 periodicity="P1M" quant="each" tid="t141" type="SET" value="P1M">each month</TIMEX3>
2274.7	month	month	NN	SET		<TIMEX3 periodicity="P1M" quant="each" tid="t141" type="SET" value="P1M">each month</TIMEX3>

2275.1	a	a	DT	O		
2275.2	TSR	tsr	NN	O		
2275.3	program	program	NN	O		
2275.4	be	be	VB	O		
2275.5	loaded	load	VBN	O		
2275.6	into	into	IN	O		
2275.7	memory	memory	NN	O		

2276.1	a	a	DT	O		
2276.2	TSR	tsr	NN	O		
2276.3	program	program	NN	O		
2276.4	be	be	VB	O		
2276.5	loaded	load	VBN	O		
2276.6	on	on	IN	O		
2276.7	memory	memory	NN	O		

2277.1	Some	some	DT	O		
2277.2	children	child	NNS	O		
2277.3	work	work	VBP	O		
2277.4	as	as	IN	O		
2277.5	guides	guide	NNS	O		

2278.1	Some	some	DT	O		
2278.2	children	child	NNS	O		
2278.3	be	be	VB	O		
2278.4	hired	hire	VBN	O		
2278.5	as	as	IN	O		
2278.6	guides	guide	NNS	O		

2279.1	systems	system	NNS	O		
2279.2	be	be	VB	O		
2279.3	designed	design	VBN	O		
2279.4	in	in	IN	O		
2279.5	this	this	DT	O		
2279.6	manner	manner	NN	O		

2280.1	systems	system	NNS	O		
2280.2	be	be	VB	O		
2280.3	developed	develop	VBN	O		
2280.4	in	in	IN	O		
2280.5	this	this	DT	O		
2280.6	manner	manner	NN	O		

2281.1	the	the	DT	O		
2281.2	cross	cross	NN	O		
2281.3	make	make	NN	O		
2281.4	of	of	IN	O		
2281.5	cloth	cloth	NN	O		

2282.1	the	the	DT	O		
2282.2	cross	cross	NN	O		
2282.3	be	be	VB	O		
2282.4	built	build	VBN	O		
2282.5	out	out	IN	O		
2282.6	of	of	IN	O		
2282.7	cloth	cloth	NN	O		

2283.1	the	the	DT	O		
2283.2	fish	fish	NN	O		
2283.3	start	start	NN	O		
2283.4	think	think	VBP	O		
2283.5	about	about	IN	O		
2283.6	spawning	spawn	VBG	O		

2284.1	the	the	DT	O		
2284.2	fish	fish	NN	O		
2284.3	begin	begin	VB	O		
2284.4	think	think	VB	O		
2284.5	about	about	IN	O		
2284.6	spawning	spawn	VBG	O		

2285.1	a	a	DT	O		
2285.2	non-Catholic	non-catholic	JJ	MISC		
2285.3	marry	marry	VB	O		
2285.4	in	in	IN	O		
2285.5	the	the	DT	O		
2285.6	Church	Church	NNP	O		

2286.1	a	a	DT	O		
2286.2	non-Catholic	non-catholic	JJ	MISC		
2286.3	be	be	VB	O		
2286.4	married	marry	VBN	O		
2286.5	in	in	IN	O		
2286.6	the	the	DT	O		
2286.7	Church	Church	NNP	O		

2287.1	Every	every	DT	O		
2287.2	Christian	Christian	NNP	MISC		
2287.3	hear	hear	VB	O		
2287.4	about	about	IN	O		
2287.5	spiritual	spiritual	JJ	O		
2287.6	warfare	warfare	NN	O		

2288.1	Every	every	DT	O		
2288.2	Christian	Christian	NNP	MISC		
2288.3	hear	hear	VB	O		
2288.4	of	of	IN	O		
2288.5	spiritual	spiritual	JJ	O		
2288.6	warfare	warfare	NN	O		

2289.1	consumers	consumer	NNS	O		
2289.2	purchase	purchase	NN	O		
2289.3	parts	part	NNS	O		

2290.1	consumers	consumer	NNS	O		
2290.2	acquire	acquire	VBP	O		
2290.3	parts	part	NNS	O		

2291.1	Bush	Bush	NNP	PERSON		
2291.2	be	be	VB	O		
2291.3	compensated	compensate	VBN	O		
2291.4	by	by	IN	O		
2291.5	Dubai	Dubai	NNP	LOCATION		

2292.1	Bush	Bush	NNP	PERSON		
2292.2	receive	receive	VBP	O		
2292.3	payment	payment	NN	O		
2292.4	from	from	IN	O		
2292.5	Dubai	Dubai	NNP	LOCATION		

2293.1	Candidates	candidate	NNS	O		
2293.2	monitor	monitor	VBP	O		
2293.3	the	the	DT	O		
2293.4	progress	progress	NN	O		
2293.5	of	of	IN	O		
2293.6	students	student	NNS	O		

2294.1	Candidates	candidate	NNS	O		
2294.2	see	see	VBP	O		
2294.3	the	the	DT	O		
2294.4	progress	progress	NN	O		
2294.5	of	of	IN	O		
2294.6	students	student	NNS	O		

2295.1	The	the	DT	O		
2295.2	video	video	NN	O		
2295.3	be	be	VB	O		
2295.4	available	available	JJ	O		
2295.5	on	on	IN	O		
2295.6	YouTube	YouTube	NNP	ORGANIZATION		

2296.1	The	the	DT	O		
2296.2	video	video	NN	O		
2296.3	be	be	VB	O		
2296.4	made	make	VBN	O		
2296.5	available	available	JJ	O		
2296.6	on	on	IN	O		
2296.7	YouTube	YouTube	NNP	ORGANIZATION		

2297.1	its	its	PRP$	O		
2297.2	employees	employee	NNS	O		
2297.3	commit	commit	VB	O		
2297.4	a	a	DT	O		
2297.5	crime	crime	NN	O		
2297.6	against	against	IN	O		
2297.7	humanity	humanity	NN	O		

2298.1	its	its	PRP$	O		
2298.2	employees	employee	NNS	O		
2298.3	abuse	abuse	VBP	O		
2298.4	humanity	humanity	NN	O		

2299.1	glad	glad	JJ	O		
2299.2	i	i	FW	O		
2299.3	stumble	stumble	VB	O		
2299.4	upon	upon	IN	O		
2299.5	this	this	DT	O		
2299.6	site	site	NN	O		

2300.1	glad	glad	JJ	O		
2300.2	i	i	FW	O		
2300.3	run	run	VBP	O		
2300.4	across	across	IN	O		
2300.5	this	this	DT	O		
2300.6	site	site	NN	O		

2301.1	These	these	DT	O		
2301.2	technologies	technology	NNS	O		
2301.3	produce	produce	VBP	O		
2301.4	contaminants	contaminant	NNS	O		

2302.1	These	these	DT	O		
2302.2	technologies	technology	NNS	O		
2302.3	manufacture	manufacture	VBP	O		
2302.4	contaminants	contaminant	NNS	O		

2303.1	His	he	PRP$	O		
2303.2	name	name	NN	O		
2303.3	be	be	VB	O		
2303.4	engraved	engrave	VBN	O		
2303.5	on	on	IN	O		
2303.6	the	the	DT	O		
2303.7	village	village	NN	O		
2303.8	War	war	NN	O		
2303.9	Memorial	memorial	NN	O		

2304.1	His	he	PRP$	O		
2304.2	name	name	NN	O		
2304.3	be	be	VB	O		
2304.4	written	write	VBN	O		
2304.5	on	on	IN	O		
2304.6	the	the	DT	O		
2304.7	village	village	NN	O		
2304.8	War	war	NN	O		
2304.9	Memorial	memorial	NN	O		

2305.1	the	the	DT	O		
2305.2	black	black	JJ	O		
2305.3	8-gigabyte	8-gigabyte	JJ	O		
2305.4	iPhone	iPhone	NNP	O		
2305.5	3G	3G	NNP	O		
2305.6	model	model	NN	O		
2305.7	hold	hold	VBP	O		
2305.8	about	about	IN	O		
2305.9	2,000	2,000	CD	NUMBER	~2000.0	
2305.10	songs	song	NNS	O		

2306.1	the	the	DT	O		
2306.2	black	black	JJ	O		
2306.3	8-gigabyte	8-gigabyte	JJ	O		
2306.4	iPhone	iPhone	NNP	O		
2306.5	3G	3G	NNP	O		
2306.6	model	model	NN	O		
2306.7	hold	hold	VBP	O		
2306.8	to	to	TO	O		
2306.9	2,000	2,000	CD	NUMBER	2000.0	
2306.10	songs	song	NNS	O		

2307.1	HIV	hiv	NN	O		
2307.2	be	be	VB	O		
2307.3	introduced	introduce	VBN	O		
2307.4	into	into	IN	O		
2307.5	the	the	DT	O		
2307.6	gay	gay	JJ	O		
2307.7	population	population	NN	O		

2308.1	HIV	hiv	NN	O		
2308.2	be	be	VB	O		
2308.3	introduced	introduce	VBN	O		
2308.4	to	to	TO	O		
2308.5	the	the	DT	O		
2308.6	gay	gay	JJ	O		
2308.7	population	population	NN	O		

2309.1	A	a	DT	O		
2309.2	picture	picture	NN	O		
2309.3	paint	paint	VBP	O		
2309.4	a	a	DT	O		
2309.5	thousand	thousand	CD	NUMBER	1000.0	
2309.6	words	word	NNS	O		

2310.1	A	a	DT	O		
2310.2	picture	picture	NN	O		
2310.3	present	present	VB	DATE	PRESENT_REF	<TIMEX3 tid="t142" type="DATE" value="PRESENT_REF">present</TIMEX3>
2310.4	a	a	DT	O		
2310.5	thousand	thousand	CD	NUMBER	1000.0	
2310.6	words	word	NNS	O		

2311.1	The	the	DT	O		
2311.2	clubs	club	NNS	O		
2311.3	meet	meet	VBP	O		
2311.4	on	on	IN	O		
2311.5	Long	Long	NNP	LOCATION		
2311.6	Island	Island	NNP	LOCATION		

2312.1	The	the	DT	O		
2312.2	clubs	club	NNS	O		
2312.3	meet	meet	VBP	O		
2312.4	up	up	RP	O		
2312.5	on	on	IN	O		
2312.6	Long	Long	NNP	LOCATION		
2312.7	Island	Island	NNP	LOCATION		

2313.1	the	the	DT	O		
2313.2	Chinese	chinese	JJ	MISC		
2313.3	resent	resent	VBP	O		
2313.4	British	british	JJ	MISC		
2313.5	rule	rule	NN	O		

2314.1	the	the	DT	O		
2314.2	Chinese	chinese	JJ	MISC		
2314.3	be	be	VB	O		
2314.4	appalled	appal	VBN	O		
2314.5	by	by	IN	O		
2314.6	British	british	JJ	MISC		
2314.7	rule	rule	NN	O		

2315.1	the	the	DT	O		
2315.2	pineal	pineal	NN	O		
2315.3	gland	gland	NN	O		
2315.4	play	play	VBP	O		
2315.5	a	a	DT	O		
2315.6	crucial	crucial	JJ	O		
2315.7	role	role	NN	O		
2315.8	in	in	IN	O		
2315.9	the	the	DT	O		
2315.10	circadian	circadian	JJ	O		
2315.11	rhythm	rhythm	NN	O		

2316.1	the	the	DT	O		
2316.2	pineal	pineal	NN	O		
2316.3	gland	gland	NN	O		
2316.4	be	be	VB	O		
2316.5	an	a	DT	O		
2316.6	essential	essential	JJ	O		
2316.7	component	component	NN	O		
2316.8	of	of	IN	O		
2316.9	the	the	DT	O		
2316.10	circadian	circadian	JJ	O		
2316.11	rhythm	rhythm	NN	O		

2317.1	the	the	DT	O		
2317.2	drachma	drachma	NN	O		
2317.3	be	be	VB	O		
2317.4	divided	divide	VBN	O		
2317.5	into	into	IN	O		
2317.6	100	100	CD	NUMBER	100.0	
2317.7	lepta	lepta	NN	O		

2318.1	the	the	DT	O		
2318.2	drachma	drachma	NN	O		
2318.3	be	be	VB	O		
2318.4	devided	devide	VBN	O		
2318.5	into	into	IN	O		
2318.6	100	100	CD	NUMBER	100.0	
2318.7	lepta	lepta	NN	O		

2319.1	Not	not	RB	O		
2319.2	everyone	everyone	NN	O		
2319.3	be	be	VB	O		
2319.4	happy	happy	JJ	O		
2319.5	about	about	IN	O		
2319.6	this	this	DT	O		
2319.7	change	change	NN	O		

2320.1	Not	not	RB	O		
2320.2	everyone	everyone	NN	O		
2320.3	seem	seem	VBP	O		
2320.4	to	to	TO	O		
2320.5	like	like	VB	O		
2320.6	this	this	DT	O		
2320.7	change	change	NN	O		

2321.1	The	the	DT	O		
2321.2	new	new	JJ	O		
2321.3	owners	owner	NNS	O		
2321.4	plan	plan	VBP	O		
2321.5	to	to	TO	O		
2321.6	keep	keep	VB	O		
2321.7	the	the	DT	O		
2321.8	name	name	NN	O		

2322.1	The	the	DT	O		
2322.2	new	new	JJ	O		
2322.3	owners	owner	NNS	O		
2322.4	be	be	VB	O		
2322.5	gonna	gonna	NNS	O		
2322.6	keep	keep	VB	O		
2322.7	the	the	DT	O		
2322.8	name	name	NN	O		

2323.1	a	a	DT	O		
2323.2	career	career	NN	O		
2323.3	span	span	NN	O		
2323.4	more	more	JJR	DURATION	P20Y	<TIMEX3 mod="MORE_THAN" tid="t143" type="DURATION" value="P20Y">more than 20 years</TIMEX3>
2323.5	than	than	IN	DURATION	P20Y	<TIMEX3 mod="MORE_THAN" tid="t143" type="DURATION" value="P20Y">more than 20 years</TIMEX3>
2323.6	20	20	CD	DURATION	P20Y	<TIMEX3 mod="MORE_THAN" tid="t143" type="DURATION" value="P20Y">more than 20 years</TIMEX3>
2323.7	years	year	NNS	DURATION	P20Y	<TIMEX3 mod="MORE_THAN" tid="t143" type="DURATION" value="P20Y">more than 20 years</TIMEX3>

2324.1	a	a	DT	O		
2324.2	career	career	NN	O		
2324.3	go	go	VB	O		
2324.4	on	on	IN	O		
2324.5	for	for	IN	O		
2324.6	over	over	IN	O		
2324.7	20	20	CD	DURATION	P20Y	<TIMEX3 tid="t144" type="DURATION" value="P20Y">20 years</TIMEX3>
2324.8	years	year	NNS	DURATION	P20Y	<TIMEX3 tid="t144" type="DURATION" value="P20Y">20 years</TIMEX3>

2325.1	The	the	DT	O		
2325.2	Mongols	Mongols	NNPS	ORGANIZATION		
2325.3	be	be	VB	O		
2325.4	more	more	RBR	O		
2325.5	fond	fond	JJ	O		
2325.6	of	of	IN	O		
2325.7	paper	paper	NN	O		
2325.8	money	money	NN	O		

2326.1	The	the	DT	O		
2326.2	Mongols	Mongols	NNPS	ORGANIZATION		
2326.3	have	have	VBP	O		
2326.4	a	a	DT	O		
2326.5	soft	soft	JJ	O		
2326.6	spot	spot	NN	O		
2326.7	for	for	IN	O		
2326.8	paper	paper	NN	O		
2326.9	money	money	NN	O		

2327.1	Evening	even	VBG	TIME	TEV	<TIMEX3 tid="t145" type="TIME" value="TEV">Evening</TIMEX3>
2327.2	Classes	class	NNS	O		
2327.3	be	be	VB	O		
2327.4	held	hold	VBN	O		
2327.5	for	for	IN	O		
2327.6	two	two	CD	DURATION	PT2H	<TIMEX3 tid="t146" type="DURATION" value="PT2H">two hours</TIMEX3>
2327.7	hours	hour	NNS	DURATION	PT2H	<TIMEX3 tid="t146" type="DURATION" value="PT2H">two hours</TIMEX3>

2328.1	Evening	even	VBG	TIME	TEV	<TIMEX3 tid="t147" type="TIME" value="TEV">Evening</TIMEX3>
2328.2	Classes	class	NNS	O		
2328.3	last	last	JJ	O		
2328.4	for	for	IN	O		
2328.5	about	about	IN	DURATION	PT2H	<TIMEX3 tid="t148" type="DURATION" value="PT2H">about two hours</TIMEX3>
2328.6	two	two	CD	DURATION	PT2H	<TIMEX3 tid="t148" type="DURATION" value="PT2H">about two hours</TIMEX3>
2328.7	hours	hour	NNS	DURATION	PT2H	<TIMEX3 tid="t148" type="DURATION" value="PT2H">about two hours</TIMEX3>

2329.1	Our	we	PRP$	O		
2329.2	group	group	NN	O		
2329.3	ride	ride	NN	O		
2329.4	to	to	TO	O		
2329.5	the	the	DT	O		
2329.6	finish	finish	NN	O		

2330.1	Our	we	PRP$	O		
2330.2	group	group	NN	O		
2330.3	head	head	NN	O		
2330.4	towards	towards	IN	O		
2330.5	the	the	DT	O		
2330.6	finish	finish	NN	O		

2331.1	This	this	DT	O		
2331.2	software	software	NN	O		
2331.3	be	be	VB	O		
2331.4	aimed	aim	VBN	O		
2331.5	for	for	IN	O		
2331.6	authors	author	NNS	O		

2332.1	This	this	DT	O		
2332.2	software	software	NN	O		
2332.3	be	be	VB	O		
2332.4	geared	gear	VBN	O		
2332.5	to	to	TO	O		
2332.6	authors	author	NNS	O		

2333.1	This	this	DT	O		
2333.2	section	section	NN	O		
2333.3	describe	describe	VBP	O		
2333.4	a	a	DT	O		
2333.5	sample	sample	NN	O		
2333.6	application	application	NN	O		

2334.1	This	this	DT	O		
2334.2	section	section	NN	O		
2334.3	present	present	VB	DATE	PRESENT_REF	<TIMEX3 tid="t149" type="DATE" value="PRESENT_REF">present</TIMEX3>
2334.4	a	a	DT	O		
2334.5	sample	sample	NN	O		
2334.6	application	application	NN	O		

2335.1	Visitors	visitor	NNS	O		
2335.2	spend	spend	VBP	O		
2335.3	about	about	IN	DURATION	PT2H	<TIMEX3 tid="t150" type="DURATION" value="PT2H">about two hours</TIMEX3>
2335.4	two	two	CD	DURATION	PT2H	<TIMEX3 tid="t150" type="DURATION" value="PT2H">about two hours</TIMEX3>
2335.5	hours	hour	NNS	DURATION	PT2H	<TIMEX3 tid="t150" type="DURATION" value="PT2H">about two hours</TIMEX3>

2336.1	Visitors	visitor	NNS	O		
2336.2	spend	spend	VBP	O		
2336.3	around	around	IN	O		
2336.4	two	two	CD	DURATION	PT2H	<TIMEX3 tid="t151" type="DURATION" value="PT2H">two hours</TIMEX3>
2336.5	hours	hour	NNS	DURATION	PT2H	<TIMEX3 tid="t151" type="DURATION" value="PT2H">two hours</TIMEX3>

2337.1	The	the	DT	O		
2337.2	author	author	NN	O		
2337.3	be	be	VB	O		
2337.4	responsible	responsible	JJ	O		
2337.5	for	for	IN	O		
2337.6	any	any	DT	O		
2337.7	damage	damage	NN	O		

2338.1	The	the	DT	O		
2338.2	author	author	NN	O		
2338.3	assume	assume	VB	O		
2338.4	any	any	DT	O		
2338.5	responsibility	responsibility	NN	O		
2338.6	for	for	IN	O		
2338.7	any	any	DT	O		
2338.8	damage	damage	NN	O		

2339.1	lawyers	lawyer	NNS	O		
2339.2	have	have	VBP	O		
2339.3	hundred	hundred	CD	NUMBER	100.0	
2339.4	of	of	IN	O		
2339.5	other	other	JJ	O		
2339.6	cases	case	NNS	O		

2340.1	lawyers	lawyer	NNS	O		
2340.2	offer	offer	VBP	O		
2340.3	a	a	DT	O		
2340.4	large	large	JJ	O		
2340.5	selection	selection	NN	O		
2340.6	of	of	IN	O		
2340.7	other	other	JJ	O		
2340.8	cases	case	NNS	O		

2341.1	Histamine	histamine	NN	O		
2341.2	be	be	VB	O		
2341.3	the	the	DT	O		
2341.4	best	best	JJS	O		
2341.5	known	know	VBN	O		
2341.6	of	of	IN	O		
2341.7	these	these	DT	O		
2341.8	chemicals	chemical	NNS	O		

2342.1	Histamine	histamine	NN	O		
2342.2	be	be	VB	O		
2342.3	the	the	DT	O		
2342.4	most	most	RBS	O		
2342.5	famous	famous	JJ	O		
2342.6	of	of	IN	O		
2342.7	these	these	DT	O		
2342.8	chemicals	chemical	NNS	O		

2343.1	The	the	DT	O		
2343.2	report	report	NN	O		
2343.3	be	be	VB	O		
2343.4	delivered	deliver	VBN	O		
2343.5	to	to	TO	O		
2343.6	the	the	DT	O		
2343.7	secretary	secretary	NN	O		

2344.1	The	the	DT	O		
2344.2	report	report	NN	O		
2344.3	be	be	VB	O		
2344.4	supplied	supply	VBN	O		
2344.5	to	to	TO	O		
2344.6	the	the	DT	O		
2344.7	secretary	secretary	NN	O		

2345.1	the	the	DT	O		
2345.2	fish	fish	NN	O		
2345.3	weigh	weigh	VB	O		
2345.4	about	about	IN	O		
2345.5	15	15	CD	NUMBER	~15.0	
2345.6	lbs	lb	NNS	O		

2346.1	the	the	DT	O		
2346.2	fish	fish	NN	O		
2346.3	weigh	weigh	VB	O		
2346.4	15	15	CD	NUMBER	15.0	
2346.5	lbs	lb	NNS	O		

2347.1	male	male	JJ	O		
2347.2	circumcision	circumcision	NN	O		
2347.3	be	be	VB	O		
2347.4	a	a	DT	O		
2347.5	rite	rite	NN	O		
2347.6	of	of	IN	O		
2347.7	passage	passage	NN	O		

2348.1	male	male	JJ	O		
2348.2	circumcision	circumcision	NN	O		
2348.3	be	be	VB	O		
2348.4	a	a	DT	O		
2348.5	point	point	NN	O		
2348.6	of	of	IN	O		
2348.7	passage	passage	NN	O		

2349.1	All	all	DT	O		
2349.2	of	of	IN	O		
2349.3	you	you	PRP	O		
2349.4	be	be	VB	O		
2349.5	proud	proud	JJ	O		
2349.6	of	of	IN	O		
2349.7	yourselves	yourselve	NNS	O		

2350.1	All	all	DT	O		
2350.2	of	of	IN	O		
2350.3	you	you	PRP	O		
2350.4	be	be	VB	O		
2350.5	happy	happy	JJ	O		
2350.6	with	with	IN	O		
2350.7	yourselves	yourselve	NNS	O		

2351.1	Water	water	NN	O		
2351.2	be	be	VB	O		
2351.3	vital	vital	JJ	O		
2351.4	for	for	IN	O		
2351.5	survival	survival	NN	O		

2352.1	Water	water	NN	O		
2352.2	help	help	NN	O		
2352.3	in	in	IN	O		
2352.4	survival	survival	NN	O		

2353.1	experience	experience	NN	O		
2353.2	happen	happen	VB	O		
2353.3	through	through	IN	O		
2353.4	trial	trial	NN	O		
2353.5	and	and	CC	O		
2353.6	error	error	NN	O		

2354.1	experience	experience	NN	O		
2354.2	be	be	VB	O		
2354.3	achieved	achieve	VBN	O		
2354.4	through	through	IN	O		
2354.5	trial	trial	NN	O		
2354.6	and	and	CC	O		
2354.7	error	error	NN	O		

2355.1	school	school	NN	O		
2355.2	be	be	VB	O		
2355.3	closed	close	VBN	O		
2355.4	for	for	IN	O		
2355.5	Veterans	Veterans	NNP	MISC		
2355.6	Day	Day	NNP	DURATION	P1D	<TIMEX3 tid="t49" type="DURATION" value="P1D">Day</TIMEX3>

2356.1	school	school	NN	O		
2356.2	be	be	VB	O		
2356.3	closed	close	VBN	O		
2356.4	on	on	IN	O		
2356.5	Veterans	Veterans	NNP	MISC		
2356.6	Day	Day	NNP	DURATION	P1D	<TIMEX3 tid="t49" type="DURATION" value="P1D">Day</TIMEX3>

2357.1	your	you	PRP$	O		
2357.2	choices	choice	NNS	O		
2357.3	affect	affect	VBP	O		
2357.4	the	the	DT	O		
2357.5	outcome	outcome	NN	O		

2358.1	your	you	PRP$	O		
2358.2	choices	choice	NNS	O		
2358.3	impact	impact	VBP	O		
2358.4	the	the	DT	O		
2358.5	outcome	outcome	NN	O		

2359.1	authorities	authority	NNS	O		
2359.2	solve	solve	VBP	O		
2359.3	the	the	DT	O		
2359.4	mystery	mystery	NN	O		
2359.5	of	of	IN	O		
2359.6	her	she	PRP$	O		
2359.7	disappearance	disappearance	NN	O		

2360.1	authorities	authority	NNS	O		
2360.2	discover	discover	VBP	O		
2360.3	the	the	DT	O		
2360.4	secret	secret	NN	O		
2360.5	of	of	IN	O		
2360.6	her	she	PRP$	O		
2360.7	disappearance	disappearance	NN	O		

2361.1	the	the	DT	O		
2361.2	husband	husband	NN	O		
2361.3	take	take	VB	O		
2361.4	out	out	RP	O		
2361.5	a	a	DT	O		
2361.6	box	box	NN	O		

2362.1	the	the	DT	O		
2362.2	husband	husband	NN	O		
2362.3	remove	remove	VB	O		
2362.4	a	a	DT	O		
2362.5	box	box	NN	O		

2363.1	a	a	DT	O		
2363.2	character	character	NN	O		
2363.3	stay	stay	NN	O		
2363.4	from	from	IN	O		
2363.5	stereotypes	stereotype	NNS	O		

2364.1	a	a	DT	O		
2364.2	character	character	NN	O		
2364.3	turn	turn	NN	O		
2364.4	from	from	IN	O		
2364.5	stereotypes	stereotype	NNS	O		

2365.1	the	the	DT	O		
2365.2	program	program	NN	O		
2365.3	work	work	NN	O		
2365.4	ok	ok	NN	O		
2365.5	for	for	IN	O		
2365.6	a	a	DT	O		
2365.7	while	while	NN	O		

2366.1	the	the	DT	O		
2366.2	program	program	NN	O		
2366.3	be	be	VB	O		
2366.4	ok	ok	JJ	O		
2366.5	for	for	IN	O		
2366.6	a	a	DT	O		
2366.7	while	while	NN	O		

2367.1	the	the	DT	O		
2367.2	P.S.	P.S.	NNP	O		
2367.3	be	be	VB	O		
2367.4	the	the	DT	O		
2367.5	most	most	RBS	O		
2367.6	important	important	JJ	O		
2367.7	part	part	NN	O		
2367.8	of	of	IN	O		
2367.9	a	a	DT	O		
2367.10	letter	letter	NN	O		

2368.1	the	the	DT	O		
2368.2	P.S.	P.S.	NNP	O		
2368.3	be	be	VB	O		
2368.4	a	a	DT	O		
2368.5	crucial	crucial	JJ	O		
2368.6	part	part	NN	O		
2368.7	of	of	IN	O		
2368.8	a	a	DT	O		
2368.9	letter	letter	NN	O		

2369.1	The	the	DT	O		
2369.2	administration	administration	NN	O		
2369.3	reduce	reduce	VB	O		
2369.4	training	training	NN	O		

2370.1	The	the	DT	O		
2370.2	administration	administration	NN	O		
2370.3	cut	cut	VBD	O		
2370.4	down	down	RP	O		
2370.5	on	on	IN	O		
2370.6	training	training	NN	O		

2371.1	the	the	DT	O		
2371.2	supervisor	supervisor	NN	O		
2371.3	approach	approach	NN	O		
2371.4	him	he	PRP	O		

2372.1	the	the	DT	O		
2372.2	supervisor	supervisor	NN	O		
2372.3	turn	turn	NN	O		
2372.4	to	to	TO	O		
2372.5	him	he	PRP	O		

2373.1	men	man	NNS	O		
